,Symbol,Sharpe Ratio,Hurst
499,BA/COG,0.6948475000381441,0.4539834120362377
500,BA/COP,0.3887904162337203,0.4916581911002068
501,BA/COST,0.5959595959595928,0.4315665067404258
502,BA/CRM,0.7720252140113294,0.43037389843171747
503,BA/CSX,0.0654642306434272,0.4840208500786316
504,BA/CXO,0.7836036484424884,0.4521298303472249
505,BA/DLTR,0.29629610518420935,0.43478326616669777
506,BA/DOV,0.7106020923468724,0.4840628985647016
507,BA/ED,0.41537562116340326,0.4799893068666684
508,BA/EVRG,0.21691464369615218,0.4451196710500007
509,BA/EXC,0.5729598155186424,0.46620227986985796
510,BA/EXPE,0.008978426197558117,0.4775321013484588
511,BA/FITB,1.0004990665566418,0.42798015416517765
512,BA/FMC,0.8601799484064001,0.4600962018824181
513,BA/FTNT,0.3087374415554762,0.3917444942931613
514,BA/FTV,0.2664857331475333,0.4609600332393242
515,BA/GD,0.7938441874368659,0.39300341844112774
516,BA/GM,0.11981173549872418,0.4994156262571197
517,BA/GRMN,0.779371207942635,0.37668496832357157
518,BA/HAL,0.9152238742752854,0.41481707254317235
519,BA/HLT,0.2610254106888346,0.3449841478940657
520,BA/HON,0.7173863893285105,0.41142443989837796
521,BA/HST,0.8567663572819976,0.3977725702414297
522,BA/ILMN,0.9135960876308478,0.4566304051539751
523,BA/IPGP,1.5749558978902496,0.3889535225261015
524,BA/IP,0.8327171749276497,0.49922657694006
525,BA/IR,0.5326447632845698,0.3163308914679978
526,BA/ITW,0.2196516031534167,0.4618252075215987
527,BA/JNPR,0.5458364557077033,0.4264214097869301
528,BA/KIM,0.5767464499608466,0.49176725247750236
529,BA/KMI,0.4618882341862361,0.45465838529480285
530,BA/KR,0.9306852799794828,0.47855016969929554
531,BA/KSS,0.9236865897621206,0.42706131388408153
532,BA/LIN,0.7355232012271734,0.3615252660249496
533,BA/LNT,0.7523403833770864,0.47659355972716033
534,BA/LOW,0.8343616037355522,0.48219814984293313
535,BA/LVS,0.12141978562642716,0.3622446878175702
536,BA/MAA,0.39379243452958074,0.4877127102860219
537,BA/MCD,0.38979611671757597,0.48391469068981124
538,BA/MCK,0.7380484610347103,0.3909496227532526
539,BA/MDT,0.5913363302002466,0.44027544540395375
540,BA/MET,0.45928409213799054,0.4732511710808013
541,BA/MHK,1.5403089803170464,0.42374885391748857
542,BA/NI,0.7814900195566445,0.4906756247069839
543,BA/NKE,0.7794514958702292,0.35999774534731804
544,BA/NLSN,0.5047420944456802,0.4534301711590333
545,BA/NTAP,0.7502029600949228,0.48958428947041094
546,BA/PAYX,1.2116419888935688,0.48026213448069693
547,BA/PBCT,0.3887904162337286,0.44099272484902435
548,BA/PKI,0.8488307055070967,0.4860544942879034
549,BA/PLD,0.5758038517010299,0.4441142522798562
550,BA/PM,0.8839281050682795,0.48481954145397305
551,BA/PRGO,0.8587979469221485,0.3126290433907597
552,BA/PVH,0.7306786557971645,0.38778841605444414
553,BA/QCOM,2.435343202045447,0.44098611860816317
554,BA/REG,1.2828886709924539,0.48534224719466573
555,BA/ROK,0.6927992135659877,0.4845942885493306
556,BA/SBAC,0.6777468056652096,0.49880162471102596
557,BA/SNPS,0.88575541376533,0.47980872774491334
558,BA/STX,2.8796160322681965,0.4804646834092487
559,BA/SWKS,0.8304222486009836,0.34003352517024504
560,BA/SYF,0.449944994499452,0.33158529129942954
561,BA/TDY,0.6807916367408818,0.43247999414954447
562,BA/TEL,0.778131536504309,0.4643840058134494
563,BA/TGT,0.03901885612115736,0.3097792032294645
564,BA/TIF,0.9069698210099355,0.34949091599101373
565,BA/TJX,0.27643717665785755,0.3992296270572397
566,BA/TRV,1.1849537693158052,0.4135919533749778
567,BA/TSN,0.883198719857969,0.4395189701901469
568,BA/TTWO,0.06542056074768586,0.36691164952391436
569,BA/VAR,0.6480793932888728,0.4099096031253155
570,BA/VFC,0.6636464978683345,0.342305729539507
571,BA/VZ,1.737612164819556,0.4893095810353096
572,BA/WAB,0.7221428070041794,0.49762357424491616
573,BA/WELL,0.6630273621781912,0.49648890594663614
574,BA/WU,0.12533893116415815,0.4031356113130281
575,BA/WYNN,0.9216969829847542,0.3282515510222018
576,BA/XRAY,0.9023132228821504,0.42954497162216315
577,BA/XRX,0.45805332755257233,0.4993497546647969
578,BBY/EFX,0.5421979078444364,0.4411024891499339
579,BIO/RHI,0.7771314590089035,0.32644104395876267
580,BIO/WAB,0.891345473877992,0.3122832022462308
581,BKNG/WBA,0.3655475035240908,0.4597780226531343
582,BLK/FCX,0.40510872884545224,0.27922447763439034
583,BLK/MAR,0.8478728825806848,0.23814510644662495
584,BSX/CMS,0.6465369457257494,0.32258517054055447
585,BSX/COST,0.7997592101942492,0.23250007660369487
586,BSX/FISV,0.7995771076972412,0.21559680488591224
587,BSX/FITB,0.7133027522935761,0.3393570557060701
588,BSX/HUM,0.9070532631275648,0.24619354463830312
589,BSX/MAA,0.8728083285106494,0.30833126559637003
590,BSX/MGM,0.8968795759688164,0.2640910844401438
591,BSX/MTB,0.32088285229202435,0.3698394763110366
592,BSX/REG,0.6423078298816023,0.29117452471307326
593,BSX/SPG,0.9416770495452693,0.3306077266199433
594,BSX/UDR,0.482615894039735,0.29239662066491046
595,BSX/UNH,0.8287568604282798,0.25366594298811534
596,BWA/CME,0.038956909511345325,0.4630579159667157
597,BWA/IR,1.3860676019358713,0.291938552866567
598,BWA/ZTS,0.00550270700007366,0.47169603635555696
599,CAG/DTE,0.7592594821671442,0.4323222960865346
600,CAG/EMN,0.8475470317407088,0.4447392558770773
601,CAG/FTI,0.9235665965212668,0.3470679995115324
602,CAG/JBHT,0.84037143421182,0.305673131879022
603,CAG/LVS,0.8574239356696794,0.3086572417190615
604,CAG/LYB,0.8965340013516034,0.39440277706495475
605,CAG/RJF,0.8432265664445265,0.43508048076919764
606,CAG/SLB,0.054767749963056944,0.43446310662254656
607,CAG/TEL,0.8276723707111966,0.38191569885165383
608,CAG/VZ,0.5538701762212903,0.43408736774570517
609,CAG/WBA,0.6681379218796649,0.4043686240561075
610,CAG/WYNN,0.8611708847579506,0.31808136105039
611,CAG/XLNX,0.5305825470591032,0.38780385520230615
612,CAH/DPZ,0.9204410746819631,0.3804186495322059
613,CAH/DRE,0.7915491691612321,0.4352248084668853
614,CAH/TRV,0.7723236646782926,0.3024226709799819
615,CAH/UNM,0.5277895830382014,0.28501463479004846
616,CAT/SYF,1.7769835254735697,0.3878292515954073
617,CB/PPG,0.008018855953841053,0.3606606360025703
618,CCI/CNP,0.015941743751240373,0.2033282738507583
619,CCI/FAST,0.8875444199541181,0.41040765046848543
620,CCI/MMC,0.17657396162380537,0.2638472559480692
621,CCI/ROP,0.7141970838980266,0.2635295405114537
622,CDNS/EXPE,1.1583883033531726,0.23220025742252248
623,CDNS/FRT,1.1081128949471375,0.3205053457504675
624,CDNS/KIM,1.582101366254321,0.2718692807030554
625,CDNS/REG,0.9008267763303082,0.3515021619570775
626,CDNS/RE,3.023277205929601,0.49833173732160563
627,CDW/EQR,0.6563928117376224,0.3753876212137045
628,CDW/EXC,0.554514513779279,0.370070596753711
629,CDW/MAA,0.4621776427246023,0.38016636476454474
630,CDW/PLD,0.8463701097685563,0.2725297783176933
631,CDW/UDR,0.5439100590636524,0.3598050309494258
632,CDW/UNH,0.960777504284625,0.3417939279293604
633,CDW/VTR,1.8590267971006216,0.3595677539737606
634,CE/HST,0.8322246176818487,0.29848952178491206
635,CFG/ESS,0.7610056880646248,0.30146790810158614
636,CFG/FE,0.3658041603246945,0.3197683418233959
637,CFG/PRGO,0.9907363167909217,0.3426320204056325
638,CHD/MKC,0.8145366197444307,0.2589779134986056
639,CHRW/KMB,0.4601518005664159,0.31324790181201945
640,CHRW/LDOS,0.9867101084983205,0.2765354017632448
641,CHRW/LUV,1.013729614939617,0.33635331928047374
642,CINF/UHS,0.5555456787928595,0.23110171421647863
643,CL/LKQ,0.7490305643998639,0.24361025434898406
644,CL/PPG,0.8699829677687778,0.35569901787582775
645,CMCSA/USB,1.2765233913742031,0.30115456436113797
646,CMCSA/WMT,3.2698939529668576,0.2576983449964935
647,CME/FITB,0.9707226065698569,0.41080686766812446
648,CME/HIG,0.749181705313584,0.4518494992351199
649,CME/PBCT,2.107166127669327,0.48097960391143624
650,CME/WYNN,0.8361703173380948,0.33798377774599553
651,CMG/INFO,0.6264265834843155,0.38984409472514436
652,CMG/MAA,0.37385284923621814,0.40321484799328333
653,CMG/PLD,0.3806770421974423,0.3627325316077335
654,CMS/COST,0.38746794028507137,0.3372689051319464
655,CMS/MRK,0.810926554420064,0.4166016439535708
656,CMS/NWS,0.07617608131336989,0.35326381725785344
657,CMS/UAL,0.571972777468649,0.3270367381049025
658,CMS/UNH,1.4714137491408774,0.34572269801952416
659,CMS/VRSK,0.7499874993749691,0.3818202428735456
660,CNC/COST,0.10650464617581974,0.3334533144834994
661,CNC/HUM,0.4854327078611951,0.38764161301272004
662,CNC/MAA,1.169621311979733,0.24891041419187726
663,CNC/REG,1.255306924668349,0.28243352677463207
664,CNC/V,0.248532812810893,0.382484042761824
665,CNP/COO,0.7845013360917166,0.29332939149956855
666,CNP/DIS,0.686038114972845,0.2957322378265473
667,CNP/DRI,0.06266110512256332,0.46939815755489467
668,CNP/GRMN,0.7419687782221638,0.35403940011867335
669,CNP/KR,0.5312453966032815,0.39635413911808554
670,CNP/SHW,0.7316732853922964,0.40211701012857237
671,CNP/WM,1.0616429199268427,0.3493304177082109
672,COF/IBM,0.8163659569508727,0.3106594093004401
673,COF/KEY,1.0477430954771856,0.43194324859830713
674,COF/SWK,0.7384424246387241,0.40381360640581604
675,COG/WAT,0.6428061151593126,0.3946052875484439
676,COO/DIS,0.7205291092002862,0.32556525584852347
677,COO/LLY,0.07360229746625727,0.4319720704525169
678,COO/NEM,0.9041661531009751,0.4500241119760404
679,COO/PEAK,1.4881149810680696,0.42244588689880747
680,COO/PFE,0.838481728245508,0.32248728125496834
681,COO/REG,1.2802347825231941,0.39863634326341635
682,COO/RSG,0.661349859460193,0.294631126062889
683,COO/SPG,2.0498967315252203,0.3634020870870807
684,COO/TT,0.39574771143180815,0.2880695693891258
685,COO/UAL,1.0220284051509145,0.292997703815845
686,COO/UDR,0.21439701959998028,0.37041611982933365
687,COO/VZ,1.1282564820592118,0.3570288744617792
688,COST/DXCM,0.9135762991642827,0.3845508606870657
689,COST/FISV,0.7460381958553421,0.3036369033238866
690,COST/FRT,0.4771105126931385,0.29793040295059586
691,COST/HUM,0.1624790619765452,0.2327625593470986
692,COST/MAA,0.7110077160939805,0.28197179450743737
693,COST/MSFT,0.5584671383364022,0.2959273621564275
694,COST/NWS,0.502314238789623,0.49604364854743604
695,COST/SPG,1.3440248070596048,0.24542182585185804
696,COTY/EVRG,1.6836080374219575,0.40374635696838884
697,COTY/PEG,0.806886913470265,0.35735734536029967
698,CRM/FRT,0.6707005845064609,0.3857827566208723
699,CRM/MAA,1.390786917204049,0.40338846466015194
700,CRM/MA,0.685090282001647,0.36905488481104
701,CRM/NKE,0.7462347582251628,0.36282067967736054
702,CSCO/FE,0.3832458833184959,0.4118314217018404
703,CSCO/HBI,0.649381157743413,0.47839905266101995
704,CSCO/WU,0.8473398977177299,0.43361695279553936
705,CSX/HUM,0.6265312219898462,0.3937501055575967
706,CSX/MAA,0.36912497634217517,0.3935736177834526
707,CSX/MSFT,0.685988821202035,0.33632939290797886
708,CSX/PLD,0.8324045753550919,0.318048395939921
709,CSX/V,0.7643593519882197,0.3371198427958619
710,CTAS/WAB,0.8705585399003297,0.3227660906730396
711,CTL/SYY,0.8065034200520504,0.2948026967134747
712,CTL/TDY,0.7118363230314814,0.43631677641399896
713,CXO/GD,0.34997399895995585,0.4935557538085197
714,DG/DTE,0.6768742113270082,0.32385124453322456
715,DG/IPGP,0.9520299716736982,0.4301851993215102
716,DG/REG,0.16937844401787358,0.3286117264528698
717,DG/UDR,0.4799090006386686,0.3400142002890498
718,DG/VZ,0.8182190826656836,0.23540727238158154
719,DG/WDC,0.5906169402710071,0.43399168668233856
720,DG/WEC,0.7482559827204845,0.31383908127962
721,DG/XEL,0.8106473009393782,0.3134739242739913
722,DHI/L,0.11374362321329466,0.29394686262009134
723,DHI/MAS,1.4898692636216766,0.2784742828624034
724,DHI/MYL,2.5659439724772803,0.26510274170233133
725,DHI/TEL,0.8378333010395971,0.3435053997320449
726,DHR/ECL,0.019848076451870807,0.36884184858444613
727,DHR/FE,0.8407415075408902,0.3881419511176475
728,DHR/FTNT,1.1755900939647215,0.4174716945750821
729,DHR/MRK,0.30187098575817306,0.42608988099149014
730,DHR/UHS,0.14343226690652353,0.2791831404405957
731,DHR/ZBRA,0.8070931836376437,0.4130191352176903
732,DHR/ZTS,0.12971585222576465,0.47883402845841627
733,DISCA/WDC,0.5976421831935131,0.42826042556371363
734,DISCA/WEC,0.4286720286567234,0.4368543898092371
735,DISCA/WYNN,0.9683346395294528,0.44861042898709014
736,DISCK/WEC,0.6572519439348723,0.45683495346060476
737,DISCK/WYNN,0.6214195157223575,0.44561574936641096
738,DIS/WEC,0.3985143303960763,0.35160509564978254
739,DLR/PYPL,0.800349388570003,0.296275207792123
740,DLR/VFC,0.7427189461768041,0.3666204828340208
741,DLTR/EW,0.3521891625391971,0.47701351992790825
742,DLTR/INTU,0.102029882470485,0.4695198323041943
743,DLTR/MA,0.011989429224378673,0.4696698348307272
744,DLTR/NOW,0.8490588821300803,0.47365380465605944
745,DPZ/FRT,0.874554504722144,0.35499902810871187
746,DPZ/INTU,0.8788319399006418,0.3869969847681741
747,DPZ/KEYS,0.8165352903986022,0.35798284289280274
748,DPZ/MAA,0.8508686898814407,0.30710673534910904
749,DPZ/NI,0.04803013100912275,0.3827094180394775
750,DPZ/NLOK,0.7337074880504943,0.44435045805537443
751,DPZ/PLD,0.5155752066284182,0.3305382049154068
752,DPZ/SJM,1.18284992939036,0.4262801654280153
753,DPZ/SYY,0.008520855730532885,0.28813348648739645
754,DRE/HFC,0.6235390379489031,0.4976562941820329
755,DRE/NLOK,1.0801268399444328,0.40588903189638914
756,DRE/UNM,0.7902530596834927,0.44727773286574407
757,DTE/UAL,0.791231732776618,0.30367687705064045
758,DXCM/FRT,0.7314260611518619,0.29800574147869463
759,DXCM/MAA,0.9263102045628724,0.2949832288539238
760,DXCM/MGM,0.3139407244786064,0.3704441588838393
761,ED/EXPE,0.819561353650725,0.39421869466848963
762,ED/GRMN,0.7247264469066111,0.37923665032901643
763,ED/HSIC,0.6626180836707124,0.4050228887843482
764,ED/ICE,0.098164765297393,0.3402804778975887
765,ED/INTC,0.41769056076398925,0.4005508996565866
766,ED/JKHY,0.40442512134839426,0.45493484490546704
767,ED/KO,0.6910672083288262,0.4564524022113454
768,ED/LDOS,2.2041691338308644,0.3879786831738313
769,ED/LVS,0.6610629067245126,0.35586544289158367
770,ED/PKI,0.8796253942268335,0.45920614793765746
771,ED/REGN,0.7103212537296129,0.3759350256958825
772,ED/RJF,0.8164581937650851,0.4862901961280201
773,ED/ROL,0.18837756675594616,0.39257560209237113
774,ED/ROP,0.6369379345399071,0.37505131695294414
775,ED/RSG,0.4785148101793957,0.4235571900774682
776,ED/SCHW,0.7550070435474961,0.44157181611133955
777,ED/SNA,0.7097621500819924,0.4612959302220104
778,ED/SNPS,0.7995248739512653,0.4114689841518312
779,ED/SYY,0.42586479115831644,0.39291204850397254
780,ED/TT,0.716673749822917,0.4349480069883674
781,ED/VRTX,0.6844529992742441,0.369180756090771
782,ED/WM,0.7277837514121177,0.4285683761429873
783,EFX/FLT,0.8156295019598327,0.3509887017341227
784,EL/INTC,0.6294452531356569,0.37884725516882023
785,EMR/FLIR,0.4993240875181579,0.36509002397463813
786,EQR/HUM,1.1790779400044658,0.3579930714171399
787,ESS/ETR,0.41149891905591474,0.19506621793498405
788,ESS/FBHS,0.6965651171258643,0.398127480024384
789,ESS/FCX,1.6435758746755962,0.30102990429077503
790,ESS/GPS,0.42301481064536056,0.2777551729235664
791,ESS/GS,0.8366293364700503,0.352950927137073
792,ESS/HIG,0.8078342543579106,0.42203795773871855
793,ESS/HRL,0.6868198117787085,0.2729662483404831
794,ESS/IP,0.4840440626370369,0.48711814355699234
795,ESS/KHC,0.7899711210291411,0.4886417101079722
796,ESS/MAR,0.4142021950900338,0.3913433361028439
797,ESS/MAS,0.3268259845170049,0.4205512062191588
798,ESS/MHK,0.1245732294493528,0.40728471449057485
799,ESS/NWS,1.385610689449492,0.3252245359209364
800,ESS/PBCT,0.7980960457110559,0.410967976800763
801,ESS/PRGO,0.7983708363577723,0.29917234685460103
802,ESS/STT,0.8454151190607333,0.46579306296399403
803,ESS/SYF,0.6753721047249553,0.4161996586124693
804,ESS/TEL,0.7717499776851298,0.41775403230631464
805,ESS/VRSK,0.33740202597490265,0.25021051163871677
806,ETR/HRL,0.47531323691289046,0.28605338095080934
807,ETR/MCK,0.3544430457376988,0.3902878680094333
808,ETR/MRK,0.6685731482042822,0.39227859823713823
809,ETR/MSI,0.6703749484960819,0.3941501048288949
810,ETR/ROL,0.06746864363315072,0.4003677880908279
811,ETR/RSG,0.7992189617612513,0.383818648072203
812,ETR/UAL,0.569864722455216,0.28448905615778813
813,ETR/UDR,2.3826554570449727,0.3146604667467059
814,ETR/VRSK,0.48497411994952266,0.31260686747319016
815,ETR/ZBRA,1.0643739772499514,0.37204519835257854
816,ETR/ZTS,0.6563173120570324,0.3188628180800265
817,EVRG/EXC,0.7448133309515892,0.2739212634041871
818,EVRG/HUM,1.8378990386514686,0.34466162492597685
819,EVRG/TSN,1.5507793571923898,0.40502136014044465
820,EVRG/VRSK,0.9462488492492498,0.3422186873659113
821,EW/FCX,0.7377324346298089,0.20938903757331118
822,EW/FE,1.4885514442112227,0.38937587633905635
823,EW/FISV,0.5709811660731907,0.3451267098374666
824,EW/ITW,0.033022288836210646,0.24479340870035118
825,EW/KEYS,1.0657470352278118,0.45163112217546914
826,EW/LNC,1.2904270839526963,0.31622807738915415
827,EW/MAA,0.8116743095509374,0.4071571057608869
828,EW/MAS,1.0436159007577002,0.34166112607338933
829,EW/MGM,1.026360238350404,0.32598939155924633
830,EW/MHK,0.7418254461308007,0.42163888985692266
831,EW/MSI,0.5669026299045009,0.40530387041197513
832,EW/O,0.5024751859498945,0.47445839338410856
833,EW/PEG,0.942331224800933,0.4172156647969748
834,EW/PNR,0.4538601332707682,0.3145233111730286
835,EW/PRGO,0.8352814752954674,0.4020426227501412
836,EW/PRU,0.6859543063515727,0.37407754870402915
837,EW/SWK,0.34691745036571586,0.38658872917719506
838,EW/SYF,0.651768147232422,0.3634250695760649
839,EW/TEL,0.29258630447083356,0.33651149536030206
840,EW/UDR,0.7990192137631651,0.409244370625902
841,EW/UNH,1.011860111918756,0.43398256166691457
842,EW/VRSK,0.8546659496853523,0.40806511358420144
843,EXC/MGM,0.29562958265787237,0.23099454102620715
844,EXC/MSI,0.2882815558164997,0.39109542978519324
845,EXC/MS,0.7230070356212964,0.33513000129317777
846,EXPE/KIM,1.5612675670868188,0.3563805383351468
847,EXPE/KMI,0.8684608605290506,0.31487061810601596
848,EXPE/KMX,0.8726228234424953,0.29402788344207903
849,FBHS/MYL,0.7748483040448507,0.28630455332039656
850,FB/LH,0.4367149214217422,0.26171722181285584
851,FCX/HRL,0.9250933524095595,0.29931109057118144
852,FCX/IPGP,2.765683595080249,0.3313763903574335
853,FCX/MOS,1.0410608316233894,0.36657046693375456
854,FCX/STT,3.8888371200360012,0.33677604259209626
855,FCX/TEL,1.4805018001676378,0.3114831495253279
856,FCX/VRSK,1.4686454717536983,0.25144931783775754
857,FCX/WRK,0.40316218905620466,0.33309810316671895
858,FCX/ZTS,0.7991584740060865,0.30074027718068974
859,FE/IPGP,3.006048020445011,0.38313995688805863
860,FE/IR,2.908734126048175,0.34493477519372717
861,FE/IVZ,0.5344073004935278,0.25262618078904026
862,FE/MAR,0.35285552499595857,0.43044161613224513
863,FE/MGM,0.9340941121508373,0.22642213056778657
864,FE/NWSA,2.3018364593627423,0.40557023015471777
865,FE/NWS,0.3515037600931759,0.3807756663478979
866,FE/PNR,0.0010620772309469049,0.43381649082369417
867,FE/XRAY,0.3888837962538603,0.42567390744206113
868,FISV/FITB,0.7347726338403578,0.2935119532748617
869,FISV/FTNT,3.3761332342982637,0.37083819997217027
870,FISV/HUM,0.17610710607619587,0.3544181764370002
871,FISV/IPGP,0.4948266314342457,0.3836378736463188
872,FISV/MSFT,0.2856697422471127,0.2358209813207616
873,FISV/NKE,0.2780846843668639,0.29248116461352097
874,FISV/SPG,0.846941508697548,0.36303930651123384
875,FISV/TDY,0.23199228348248005,0.3326732089258705
876,FISV/TFC,0.45877195356264633,0.29792778681496623
877,FIS/NLOK,0.9550837297000861,0.4253189374297778
878,FITB/HUM,0.5220847896394946,0.4326634655548054
879,FITB/MAR,0.8783699135818231,0.29923554238331124
880,FITB/MOS,1.370004853896427,0.319842251545154
881,FITB/MS,0.72387513633665,0.2992662279402168
882,FLT/HD,0.6979876216959177,0.3346248657738133
883,FLT/NOV,0.8868375043143202,0.3979742297747177
884,FMC/HST,0.3879299791896174,0.287480194899395
885,FRC/SLG,0.563468859922636,0.2708842203168061
886,FRT/ICE,0.745044298553125,0.2865168800814114
887,FRT/ILMN,1.5267023555815449,0.2985589041655
888,FRT/INFO,0.8821588498703745,0.2962886248197382
889,FRT/INTU,0.42472776316315675,0.36175203245283566
890,FRT/ISRG,0.6769121035170135,0.3472345692112302
891,FRT/MDT,0.9888577478979739,0.3758223759653684
892,FRT/MSI,0.9143068927250837,0.4402733930410111
893,FRT/NSC,0.7619377530187764,0.4349241525013054
894,FRT/PYPL,0.6779818312237829,0.2570098232309266
895,FRT/ROP,0.6561269579271285,0.365484963935989
896,FRT/RSG,2.0709853089856716,0.27630240767723374
897,FRT/SPG,0.6081116640927527,0.3474066403240688
898,FRT/STE,0.5904411511285637,0.3396837824909024
899,FRT/SYY,0.6720862008031668,0.3845059182693473
900,FRT/TMO,0.3844259772237715,0.46140979577386904
901,FRT/TSCO,0.8307984620920651,0.4378997114598729
902,FRT/TT,0.6954422939286397,0.42970394780571736
903,FRT/UAL,0.19196533310766742,0.20487755763083135
904,FRT/UNH,0.7138646866102963,0.35510919224416787
905,FRT/VRSK,0.5788227672883932,0.3594999612215069
906,FRT/VRSN,0.9784098624300217,0.2841328599776007
907,FRT/V,0.2874531218792057,0.3736974667230089
908,FRT/WELL,0.6296081128848404,0.4384646873374866
909,FRT/ZBRA,1.2600935009014864,0.3511365069223442
910,F/IPGP,0.6104326145815104,0.33176375791551155
911,F/WU,0.37436874387417096,0.41512483860296034
912,GE/SLB,0.805779987569919,0.42299702887411583
913,GL/INTC,0.7762613267703317,0.3763408234504027
914,GL/IPG,0.6191007346994511,0.45137017436900106
915,GL/JCI,0.9138973915214763,0.3873657780721735
916,GL/LUV,0.9670298557677469,0.39929812176510665
917,GL/UPS,0.15993895942155795,0.49034925742891067
918,GL/WMB,0.42028985507246286,0.42192807647946123
919,GM/WU,0.8322612028549143,0.35122971560195576
920,GOOGL/KIM,0.7367827994968502,0.3611336775795826
921,GPS/HIG,0.589920239486577,0.3104487925191612
922,GPS/IPGP,0.9193431304544206,0.4069903848759727
923,GPS/KHC,0.6193521373377427,0.2131469602266805
924,GPS/LEN,0.9017348708550539,0.34970502819458693
925,GPS/LVS,0.8244412843875634,0.27383129641254356
926,GPS/LYB,0.8715577476366623,0.30923530377149605
927,GPS/MAS,0.11913675401894543,0.3314031986069927
928,GPS/MHK,0.137782376271737,0.37939099769943135
929,GPS/MKC,0.7850225188911437,0.28846046952062837
930,GPS/MYL,0.8359849106117757,0.34878091669859135
931,GPS/NRG,0.7705553707251589,0.4250102850104015
932,GPS/PBCT,0.7743325886308758,0.30851200425966574
933,GPS/PGR,0.7905786147633963,0.34136503798077233
934,GPS/TEL,0.9020884532912966,0.2842912325047302
935,GPS/TFC,0.8823017078022198,0.3110272279320962
936,GPS/ULTA,0.5986353602247624,0.4957137984423791
937,GPS/WEC,0.8597180332468265,0.30532958113374425
938,GPS/WRK,1.1529250359035539,0.44268831334952374
939,GPS/WU,0.7401078552400733,0.275300610110442
940,GPS/XEL,0.8059966437419329,0.315589978740222
941,GPS/YUM,0.8523505787857317,0.38038591696623425
942,GRMN/HAS,0.8592401784834537,0.22806896678544178
943,GRMN/REG,0.944778472110174,0.43875610630948736
944,GRMN/TT,0.7833457909503532,0.1860239790393884
945,GRMN/WST,0.8875393612235717,0.4286343700558934
946,GS/PEG,0.8359997047994681,0.36054810513145685
947,GWW/MSCI,1.1843988347757224,0.24145762869616763
948,HBAN/JCI,0.9713566850885242,0.22307640525760775
949,HCA/UAL,0.10442414472504925,0.4233418538178321
950,HIG/HRL,0.5936363451652867,0.477867658473636
951,HIG/MHK,0.042365632741536395,0.37079428544827164
952,HLT/MHK,0.6517196343056106,0.34902025655348634
953,HLT/PKG,0.8289662721488679,0.37691050970830625
954,HLT/SYF,0.7924062195096632,0.3576208593161527
955,HLT/UAL,0.865905906174362,0.38195355618071003
956,HON/QCOM,2.0886652761531703,0.47188211078981984
957,HPQ/IQV,0.6582715374363519,0.4614760881652088
958,HPQ/NKE,0.8237590433640889,0.4529043748408075
959,HPQ/NSC,0.6085186345130004,0.47792318277586043
960,HPQ/ORLY,0.8026036577542215,0.42065395312921705
961,HPQ/PAYX,0.8224542153807908,0.44138308003530763
962,HPQ/REG,0.2888973700184361,0.40249958776732875
963,HPQ/TT,0.6442547136250452,0.49358450425402745
964,HPQ/WELL,0.4621789784194793,0.46890536022793416
965,HRB/SBUX,0.881019111727038,0.2794306822072901
966,HSIC/UDR,0.8370831364754562,0.3867358643521667
967,HSY/JNJ,0.6944643389246026,0.20503813489352096
968,HSY/WMT,0.8586632368945493,0.43165519780810774
969,HUM/ILMN,0.04534606205253657,0.39802606996808315
970,HUM/ISRG,0.4639075776663889,0.29310640891893
971,HUM/LNT,0.8192531540324622,0.37175736908010304
972,HUM/MAA,0.4468720615078283,0.30188763916411837
973,HUM/MSFT,1.1089023222699579,0.26998064071938105
974,HUM/MS,0.6908045266217266,0.33574450039294435
975,HUM/MTB,0.386879215205405,0.3404113148215434
976,HUM/SPG,0.5012866165222041,0.38906822194662466
977,HUM/TDY,0.7409359982383655,0.27556078691324526
978,HUM/VRSN,0.08423331709801958,0.3672229747819902
979,ICE/MOS,1.9621845038661239,0.35041737498984254
980,ICE/UAL,0.7771041369472176,0.23867958724035618
981,ICE/UDR,0.12118966391816137,0.301843241984891
982,ICE/XLNX,0.38646542732684425,0.40471864616222614
983,ILMN/TDY,0.6232173470733368,0.23543149244656025
984,INCY/LNT,0.6238704418332499,0.4602206793085085
985,INCY/MMM,0.7905890729378259,0.38026220611790323
986,INFO/ISRG,0.8166786491971811,0.3724705740855077
987,INFO/NI,0.6522224084107735,0.2781005509223833
988,INFO/PLD,0.8007094742715932,0.22126493130848993
989,INFO/VRSN,2.0397716414379263,0.36586460706704244
990,INTC/JNJ,0.5464955443187219,0.48038178441215107
991,IPGP/NWSA,0.9755484973093631,0.3934142463655686
992,IPGP/NWS,0.9742326971199418,0.38274268047041093
993,IPGP/PFE,0.6669405091787878,0.4499580031014379
994,IPG/ISRG,0.040629347148252205,0.4085675735041547
995,IPG/JCI,1.418674909798813,0.42416134389272186
996,IPG/JNJ,0.41167777897584323,0.4708629377824353
997,IPG/JNPR,1.3910367515981614,0.44672566110989903
998,IPG/JPM,0.7114455136991208,0.41561314139089395
999,IPG/KEY,0.8217786490821599,0.38163151394228373
1000,IPG/KHC,0.5994224117037317,0.45765877498280105
1001,IPG/KIM,0.6468770244472009,0.42607169535323025
1002,IPG/KLAC,0.5461559408187389,0.45783778430079397
1003,IPG/KMI,0.3969182522690915,0.4753942498763081
